time_utc,temp_c,rh_pct,precip_mm
2026-05-21T03:00:00+00:00,7.8,74.0,0.00
2026-05-21T04:00:00+00:00,7.4,79.0,0.00
2026-05-21T05:00:00+00:00,7.3,79.0,0.00
2026-05-21T06:00:00+00:00,7.0,83.0,0.00
2026-05-21T07:00:00+00:00,6.8,84.0,0.00
2026-05-21T08:00:00+00:00,6.9,78.0,0.00
2026-05-21T09:00:00+00:00,7.0,73.0,0.00
2026-05-21T10:00:00+00:00,6.6,76.0,0.00
2026-05-21T11:00:00+00:00,6.7,78.0,0.00
2026-05-21T12:00:00+00:00,7.5,74.0,0.00
2026-05-21T13:00:00+00:00,8.4,68.0,0.00
2026-05-21T14:00:00+00:00,8.6,66.0,0.00
2026-05-21T15:00:00+00:00,8.7,66.0,0.00
2026-05-21T16:00:00+00:00,9.1,65.0,0.00
2026-05-21T17:00:00+00:00,9.2,64.0,0.00
2026-05-21T18:00:00+00:00,10.2,62.0,0.00
2026-05-21T19:00:00+00:00,9.9,62.0,0.00
2026-05-21T20:00:00+00:00,9.2,65.0,0.00
2026-05-21T21:00:00+00:00,8.4,70.0,0.00
2026-05-21T22:00:00+00:00,8.1,72.0,0.00
2026-05-21T23:00:00+00:00,7.8,72.0,0.00
2026-05-22T00:00:00+00:00,6.1,78.0,0.00
2026-05-22T01:00:00+00:00,6.0,76.0,0.00
2026-05-22T02:00:00+00:00,5.2,78.0,0.00
2026-05-22T03:00:00+00:00,5.6,77.0,0.00
2026-05-22T04:00:00+00:00,5.8,81.0,0.00
2026-05-22T05:00:00+00:00,5.2,86.0,0.00
2026-05-22T06:00:00+00:00,5.3,84.0,0.00
2026-05-22T07:00:00+00:00,5.9,80.0,0.00
2026-05-22T08:00:00+00:00,6.4,78.0,0.00
2026-05-22T09:00:00+00:00,6.5,78.0,0.00
2026-05-22T10:00:00+00:00,6.6,78.0,0.00
2026-05-22T11:00:00+00:00,6.8,80.0,0.00
2026-05-22T12:00:00+00:00,8.2,77.0,0.00
2026-05-22T13:00:00+00:00,9.1,75.0,0.00
2026-05-22T14:00:00+00:00,9.9,73.0,0.00
2026-05-22T15:00:00+00:00,10.0,75.0,0.00
2026-05-22T16:00:00+00:00,10.3,75.0,0.00
2026-05-22T17:00:00+00:00,10.5,75.0,0.00
2026-05-22T18:00:00+00:00,10.6,78.0,0.00
2026-05-22T19:00:00+00:00,10.5,77.0,0.00
2026-05-22T20:00:00+00:00,9.7,80.0,0.00
2026-05-22T21:00:00+00:00,8.9,84.0,0.00
2026-05-22T22:00:00+00:00,8.7,84.0,0.00
2026-05-22T23:00:00+00:00,6.7,92.0,0.00
2026-05-23T00:00:00+00:00,5.8,93.0,0.00
2026-05-23T01:00:00+00:00,5.2,93.0,0.00
2026-05-23T02:00:00+00:00,5.0,92.0,0.00
2026-05-23T03:00:00+00:00,4.9,91.0,0.00
2026-05-23T04:00:00+00:00,4.7,92.0,0.00
2026-05-23T05:00:00+00:00,4.4,95.0,0.00
2026-05-23T06:00:00+00:00,3.8,96.0,0.00
2026-05-23T07:00:00+00:00,4.0,95.0,0.00
2026-05-23T08:00:00+00:00,4.2,93.0,0.00
2026-05-23T09:00:00+00:00,4.5,89.0,0.00
2026-05-23T10:00:00+00:00,4.7,85.0,0.00
2026-05-23T11:00:00+00:00,5.1,84.0,0.00
2026-05-23T12:00:00+00:00,7.6,84.0,0.00
2026-05-23T13:00:00+00:00,10.1,78.0,0.00
2026-05-23T14:00:00+00:00,11.6,69.0,0.00
2026-05-23T15:00:00+00:00,12.7,64.0,0.00
2026-05-23T16:00:00+00:00,13.3,61.0,0.00
2026-05-23T17:00:00+00:00,13.8,58.0,0.00
2026-05-23T18:00:00+00:00,14.0,58.0,0.00
2026-05-23T19:00:00+00:00,13.3,64.0,0.00
2026-05-23T20:00:00+00:00,12.0,75.0,0.00
2026-05-23T21:00:00+00:00,9.8,91.0,0.00
2026-05-23T22:00:00+00:00,8.8,95.0,0.00
2026-05-23T23:00:00+00:00,8.0,95.0,0.00
2026-05-24T00:00:00+00:00,8.0,98.0,0.00
2026-05-24T01:00:00+00:00,8.3,97.0,0.00
2026-05-24T02:00:00+00:00,8.7,96.0,0.00
2026-05-24T03:00:00+00:00,8.9,96.0,0.00
2026-05-24T04:00:00+00:00,9.2,97.0,0.00
2026-05-24T05:00:00+00:00,9.3,98.0,0.00
2026-05-24T06:00:00+00:00,8.7,99.0,0.00
2026-05-24T07:00:00+00:00,8.3,99.0,0.00
2026-05-24T08:00:00+00:00,7.8,97.0,0.00
2026-05-24T09:00:00+00:00,8.5,93.0,0.00
2026-05-24T10:00:00+00:00,9.0,93.0,0.00
2026-05-24T11:00:00+00:00,8.9,96.0,0.00
2026-05-24T12:00:00+00:00,11.0,96.0,0.00
2026-05-24T13:00:00+00:00,12.7,92.0,0.00
2026-05-24T14:00:00+00:00,13.7,83.0,0.00
2026-05-24T15:00:00+00:00,14.3,76.0,0.00
2026-05-24T16:00:00+00:00,14.4,76.0,0.10
2026-05-24T17:00:00+00:00,14.5,76.0,0.10
2026-05-24T18:00:00+00:00,15.5,75.0,0.10
2026-05-24T19:00:00+00:00,14.9,78.0,0.00
2026-05-24T20:00:00+00:00,13.7,84.0,0.00
2026-05-24T21:00:00+00:00,11.6,92.0,0.00
2026-05-24T22:00:00+00:00,11.2,93.0,0.00
2026-05-24T23:00:00+00:00,10.6,94.0,0.00
2026-05-25T00:00:00+00:00,9.7,94.0,0.00
2026-05-25T01:00:00+00:00,9.6,95.0,0.00
2026-05-25T02:00:00+00:00,9.5,97.0,0.00
2026-05-25T03:00:00+00:00,9.5,98.0,0.00
2026-05-25T04:00:00+00:00,9.8,98.0,0.00
2026-05-25T05:00:00+00:00,9.5,99.0,0.00
2026-05-25T06:00:00+00:00,9.3,99.0,0.00
2026-05-25T07:00:00+00:00,9.5,99.0,0.00
2026-05-25T08:00:00+00:00,9.0,99.0,0.00
2026-05-25T09:00:00+00:00,8.7,99.0,0.00
2026-05-25T10:00:00+00:00,8.8,100.0,0.00
2026-05-25T11:00:00+00:00,8.9,100.0,0.00
2026-05-25T12:00:00+00:00,10.5,99.0,0.00
2026-05-25T13:00:00+00:00,12.3,98.0,0.00
2026-05-25T14:00:00+00:00,13.6,92.0,0.00
2026-05-25T15:00:00+00:00,14.8,84.0,0.00
2026-05-25T16:00:00+00:00,15.6,76.0,0.00
2026-05-25T17:00:00+00:00,15.6,73.0,0.00
2026-05-25T18:00:00+00:00,16.1,71.0,0.00
2026-05-25T19:00:00+00:00,15.8,71.0,0.00
2026-05-25T20:00:00+00:00,14.1,80.0,0.00
2026-05-25T21:00:00+00:00,12.1,89.0,0.00
2026-05-25T22:00:00+00:00,11.4,90.0,0.00
2026-05-25T23:00:00+00:00,11.2,90.0,0.00
2026-05-26T00:00:00+00:00,10.5,92.0,0.00
2026-05-26T01:00:00+00:00,10.1,94.0,0.00
2026-05-26T02:00:00+00:00,10.1,92.0,0.00
2026-05-26T03:00:00+00:00,10.0,92.0,0.00
2026-05-26T04:00:00+00:00,9.9,92.0,0.00
2026-05-26T05:00:00+00:00,9.7,93.0,0.00
2026-05-26T06:00:00+00:00,9.1,96.0,0.00
2026-05-26T07:00:00+00:00,9.1,97.0,0.00
2026-05-26T08:00:00+00:00,8.6,98.0,0.00
2026-05-26T09:00:00+00:00,8.7,98.0,0.00
2026-05-26T10:00:00+00:00,8.2,100.0,0.00
2026-05-26T11:00:00+00:00,8.1,100.0,0.00
2026-05-26T12:00:00+00:00,10.8,99.0,0.00
2026-05-26T13:00:00+00:00,11.6,98.0,0.00
2026-05-26T14:00:00+00:00,12.6,92.0,0.00
2026-05-26T15:00:00+00:00,13.5,86.0,0.00
2026-05-26T16:00:00+00:00,14.2,81.0,0.00
2026-05-26T17:00:00+00:00,14.6,78.0,0.10
2026-05-26T18:00:00+00:00,14.9,77.0,0.10
2026-05-26T19:00:00+00:00,14.2,82.0,0.10
2026-05-26T20:00:00+00:00,13.1,89.0,0.00
2026-05-26T21:00:00+00:00,11.9,96.0,0.00
2026-05-26T22:00:00+00:00,11.2,99.0,0.00
2026-05-26T23:00:00+00:00,10.5,100.0,0.00
2026-05-27T00:00:00+00:00,9.9,100.0,0.00
2026-05-27T01:00:00+00:00,9.9,99.0,0.00
2026-05-27T02:00:00+00:00,9.9,99.0,0.00
2026-05-27T03:00:00+00:00,9.8,98.0,0.00
2026-05-27T04:00:00+00:00,9.8,98.0,0.00
2026-05-27T05:00:00+00:00,9.6,98.0,0.00
2026-05-27T06:00:00+00:00,9.1,98.0,0.00
2026-05-27T07:00:00+00:00,9.0,98.0,0.00
2026-05-27T08:00:00+00:00,8.7,99.0,0.00
2026-05-27T09:00:00+00:00,8.6,99.0,0.00
2026-05-27T10:00:00+00:00,8.5,100.0,0.00
2026-05-27T11:00:00+00:00,8.4,99.0,0.00
2026-05-27T12:00:00+00:00,9.1,97.0,0.00
2026-05-27T13:00:00+00:00,9.8,98.0,0.00
2026-05-27T14:00:00+00:00,11.4,91.0,0.00
2026-05-27T15:00:00+00:00,13.0,85.0,0.00
2026-05-27T16:00:00+00:00,14.2,79.0,0.00
2026-05-27T17:00:00+00:00,14.8,74.0,0.00
2026-05-27T18:00:00+00:00,14.8,74.0,0.00
2026-05-27T19:00:00+00:00,14.4,76.0,0.10
2026-05-27T20:00:00+00:00,13.3,85.0,0.10
2026-05-27T21:00:00+00:00,11.8,94.0,0.10
2026-05-27T22:00:00+00:00,10.7,97.0,0.00
2026-05-27T23:00:00+00:00,10.1,99.0,0.00
2026-05-28T00:00:00+00:00,7.5,100.0,0.00
2026-05-28T01:00:00+00:00,7.9,100.0,0.00
2026-05-28T02:00:00+00:00,8.9,99.0,0.00
2026-05-28T03:00:00+00:00,9.2,99.0,0.00
2026-05-28T04:00:00+00:00,9.4,99.0,0.00
2026-05-28T05:00:00+00:00,9.5,99.0,0.00
2026-05-28T06:00:00+00:00,9.1,99.0,0.00
2026-05-28T07:00:00+00:00,9.3,99.0,0.00
2026-05-28T08:00:00+00:00,9.4,99.0,0.00
2026-05-28T09:00:00+00:00,9.4,99.0,0.00
2026-05-28T10:00:00+00:00,9.4,99.0,0.00
2026-05-28T11:00:00+00:00,9.5,99.0,0.00
2026-05-28T12:00:00+00:00,9.8,96.0,0.00
2026-05-28T13:00:00+00:00,10.6,89.0,0.00
2026-05-28T14:00:00+00:00,11.2,85.0,0.00
2026-05-28T15:00:00+00:00,12.0,79.0,0.00
2026-05-28T16:00:00+00:00,12.6,75.0,0.00
2026-05-28T17:00:00+00:00,13.1,73.0,0.00
2026-05-28T18:00:00+00:00,13.4,71.0,0.00
2026-05-28T19:00:00+00:00,13.0,74.0,0.00
2026-05-28T20:00:00+00:00,12.0,79.0,0.00
2026-05-28T21:00:00+00:00,10.5,87.0,0.00
2026-05-28T22:00:00+00:00,9.2,93.0,0.00
2026-05-28T23:00:00+00:00,8.4,97.0,0.00
2026-05-29T00:00:00+00:00,7.8,96.0,0.00
2026-05-29T01:00:00+00:00,7.8,95.0,0.00
2026-05-29T02:00:00+00:00,8.0,94.0,0.00
2026-05-29T03:00:00+00:00,7.7,93.0,0.00
2026-05-29T04:00:00+00:00,7.4,93.0,0.00
2026-05-29T05:00:00+00:00,7.0,92.0,0.00
2026-05-29T06:00:00+00:00,7.0,93.0,0.00
2026-05-29T07:00:00+00:00,7.2,93.0,0.00
2026-05-29T08:00:00+00:00,8.1,93.0,0.00
2026-05-29T09:00:00+00:00,9.0,91.0,0.00
2026-05-29T10:00:00+00:00,9.3,92.0,0.00
2026-05-29T11:00:00+00:00,9.5,94.0,0.00
2026-05-29T12:00:00+00:00,9.4,93.0,0.00
2026-05-29T13:00:00+00:00,10.5,90.0,0.00
2026-05-29T14:00:00+00:00,11.6,88.0,0.00
2026-05-29T15:00:00+00:00,12.2,87.0,0.00
2026-05-29T16:00:00+00:00,13.7,79.0,0.00
2026-05-29T17:00:00+00:00,13.7,78.0,0.00
2026-05-29T18:00:00+00:00,13.9,79.0,0.00
2026-05-29T19:00:00+00:00,13.4,86.0,0.10
2026-05-29T20:00:00+00:00,12.1,98.0,0.30
2026-05-29T21:00:00+00:00,11.7,100.0,0.30
2026-05-29T22:00:00+00:00,11.7,100.0,0.10
2026-05-29T23:00:00+00:00,11.7,99.0,0.10
2026-05-30T00:00:00+00:00,11.6,98.0,0.00
2026-05-30T01:00:00+00:00,11.8,98.0,0.10
2026-05-30T02:00:00+00:00,11.7,98.0,0.00
2026-05-30T03:00:00+00:00,11.6,98.0,0.00
2026-05-30T04:00:00+00:00,11.7,98.0,0.10
2026-05-30T05:00:00+00:00,11.8,99.0,0.10
2026-05-30T06:00:00+00:00,11.2,99.0,0.10
2026-05-30T07:00:00+00:00,11.5,99.0,0.50
2026-05-30T08:00:00+00:00,11.6,99.0,0.50
2026-05-30T09:00:00+00:00,11.7,99.0,0.20
2026-05-30T10:00:00+00:00,11.7,99.0,0.10
2026-05-30T11:00:00+00:00,11.9,99.0,0.00
2026-05-30T12:00:00+00:00,12.2,98.0,0.00
2026-05-30T13:00:00+00:00,13.5,94.0,0.00
2026-05-30T14:00:00+00:00,14.6,89.0,0.00
2026-05-30T15:00:00+00:00,15.2,85.0,0.00
2026-05-30T16:00:00+00:00,15.0,86.0,0.10
2026-05-30T17:00:00+00:00,15.5,82.0,0.10
2026-05-30T18:00:00+00:00,16.4,81.0,0.10
2026-05-30T19:00:00+00:00,16.3,79.0,0.10
2026-05-30T20:00:00+00:00,15.0,88.0,0.00
2026-05-30T21:00:00+00:00,12.9,98.0,0.10
2026-05-30T22:00:00+00:00,12.7,100.0,0.00
2026-05-30T23:00:00+00:00,12.3,100.0,0.00
2026-05-31T00:00:00+00:00,10.7,100.0,0.00
2026-05-31T01:00:00+00:00,11.4,99.0,0.00
2026-05-31T02:00:00+00:00,11.4,100.0,0.00
2026-05-31T03:00:00+00:00,11.5,99.0,0.00
2026-05-31T04:00:00+00:00,11.4,100.0,0.00
2026-05-31T05:00:00+00:00,11.3,99.0,0.00
2026-05-31T06:00:00+00:00,10.5,99.0,0.00
2026-05-31T07:00:00+00:00,10.2,99.0,0.00
2026-05-31T08:00:00+00:00,10.1,99.0,0.00
2026-05-31T09:00:00+00:00,10.2,98.0,0.00
2026-05-31T10:00:00+00:00,10.1,98.0,0.00
2026-05-31T11:00:00+00:00,10.0,97.0,0.00
2026-05-31T12:00:00+00:00,10.3,92.0,0.00
2026-05-31T13:00:00+00:00,11.1,84.0,0.00
2026-05-31T14:00:00+00:00,11.9,78.0,0.00
2026-05-31T15:00:00+00:00,12.8,72.0,0.00
2026-05-31T16:00:00+00:00,13.6,68.0,0.00
2026-05-31T17:00:00+00:00,14.3,64.0,0.00
2026-05-31T18:00:00+00:00,13.7,68.0,0.00
2026-05-31T19:00:00+00:00,13.1,71.0,0.00
2026-05-31T20:00:00+00:00,12.6,73.0,0.00
2026-05-31T21:00:00+00:00,10.8,83.0,0.00
2026-05-31T22:00:00+00:00,8.8,91.0,0.00
2026-05-31T23:00:00+00:00,8.4,92.0,0.00
2026-06-01T00:00:00+00:00,8.2,92.0,0.00
2026-06-01T01:00:00+00:00,8.0,91.0,0.00
2026-06-01T02:00:00+00:00,10.1,85.0,0.00
2026-06-01T03:00:00+00:00,10.3,86.0,0.00
2026-06-01T04:00:00+00:00,10.1,88.0,0.00
2026-06-01T05:00:00+00:00,10.3,90.0,0.00
2026-06-01T06:00:00+00:00,9.7,96.0,0.00
2026-06-01T07:00:00+00:00,9.5,99.0,0.00
2026-06-01T08:00:00+00:00,9.8,99.0,0.00
2026-06-01T09:00:00+00:00,9.9,99.0,0.00
2026-06-01T10:00:00+00:00,10.0,96.0,0.10
2026-06-01T11:00:00+00:00,9.6,97.0,0.10
2026-06-01T12:00:00+00:00,9.4,93.0,0.00
2026-06-01T13:00:00+00:00,9.9,87.0,0.00
2026-06-01T14:00:00+00:00,10.4,83.0,0.00
2026-06-01T15:00:00+00:00,11.0,80.0,0.00
2026-06-01T16:00:00+00:00,11.4,77.0,0.00
2026-06-01T17:00:00+00:00,11.8,75.0,0.00
2026-06-01T18:00:00+00:00,12.3,74.0,0.00
2026-06-01T19:00:00+00:00,12.0,75.0,0.00
2026-06-01T20:00:00+00:00,11.6,76.0,0.00
2026-06-01T21:00:00+00:00,11.0,80.0,0.00
2026-06-01T22:00:00+00:00,10.7,82.0,0.00
2026-06-01T23:00:00+00:00,9.6,88.0,0.00
2026-06-02T00:00:00+00:00,9.2,94.0,0.00
2026-06-02T01:00:00+00:00,8.5,96.0,0.00
2026-06-02T02:00:00+00:00,7.8,97.0,0.00
2026-06-02T03:00:00+00:00,7.4,97.0,0.00
2026-06-02T04:00:00+00:00,7.5,97.0,0.00
2026-06-02T05:00:00+00:00,7.5,98.0,0.00
2026-06-02T06:00:00+00:00,6.6,99.0,0.00
2026-06-02T07:00:00+00:00,6.5,99.0,0.00
2026-06-02T08:00:00+00:00,6.3,100.0,0.00
2026-06-02T09:00:00+00:00,6.1,100.0,0.00
2026-06-02T10:00:00+00:00,6.0,100.0,0.00
2026-06-02T11:00:00+00:00,6.2,100.0,0.00
2026-06-02T12:00:00+00:00,8.4,98.0,0.00
2026-06-02T13:00:00+00:00,11.3,88.0,0.00
2026-06-02T14:00:00+00:00,13.3,75.0,0.00
2026-06-02T15:00:00+00:00,14.5,66.0,0.00
2026-06-02T16:00:00+00:00,14.6,64.0,0.00
2026-06-02T17:00:00+00:00,14.9,62.0,0.00
2026-06-02T18:00:00+00:00,15.1,61.0,0.00
2026-06-02T19:00:00+00:00,14.7,62.0,0.00
2026-06-02T20:00:00+00:00,13.5,71.0,0.00
2026-06-02T21:00:00+00:00,11.8,79.0,0.00
2026-06-02T22:00:00+00:00,10.4,85.0,0.00
2026-06-02T23:00:00+00:00,9.8,87.0,0.00
2026-06-03T00:00:00+00:00,9.6,88.0,0.00
2026-06-03T01:00:00+00:00,9.9,85.0,0.00
2026-06-03T02:00:00+00:00,9.7,84.0,0.00
2026-06-03T03:00:00+00:00,9.2,87.0,0.00
2026-06-03T04:00:00+00:00,8.6,92.0,0.00
2026-06-03T05:00:00+00:00,8.2,94.0,0.00
2026-06-03T06:00:00+00:00,7.7,95.0,0.00
2026-06-03T07:00:00+00:00,8.0,95.0,0.00
2026-06-03T08:00:00+00:00,7.7,95.0,0.00
2026-06-03T09:00:00+00:00,8.3,93.0,0.00
2026-06-03T10:00:00+00:00,9.2,93.0,0.00
2026-06-03T11:00:00+00:00,10.3,90.0,0.00
2026-06-03T12:00:00+00:00,11.5,90.0,0.00
2026-06-03T13:00:00+00:00,12.8,88.0,0.00
2026-06-03T14:00:00+00:00,14.6,81.0,0.10
2026-06-03T15:00:00+00:00,15.9,71.0,0.00
2026-06-03T16:00:00+00:00,16.8,66.0,0.00
2026-06-03T17:00:00+00:00,16.8,68.0,0.00
2026-06-03T18:00:00+00:00,17.1,71.0,0.00
2026-06-03T19:00:00+00:00,16.8,74.0,0.00
2026-06-03T20:00:00+00:00,15.8,81.0,0.00
2026-06-03T21:00:00+00:00,13.8,92.0,0.00
2026-06-03T22:00:00+00:00,12.7,96.0,0.00
2026-06-03T23:00:00+00:00,12.8,98.0,0.00
2026-06-04T00:00:00+00:00,13.5,98.0,0.00
2026-06-04T01:00:00+00:00,13.8,98.0,0.00
2026-06-04T02:00:00+00:00,13.8,98.0,0.00
2026-06-04T03:00:00+00:00,13.7,99.0,0.00
2026-06-04T04:00:00+00:00,13.6,99.0,0.00
2026-06-04T05:00:00+00:00,13.5,100.0,0.00
2026-06-04T06:00:00+00:00,13.1,100.0,0.00
2026-06-04T07:00:00+00:00,13.2,100.0,0.00
2026-06-04T08:00:00+00:00,13.2,100.0,0.00
2026-06-04T09:00:00+00:00,13.1,100.0,0.00
2026-06-04T10:00:00+00:00,12.9,100.0,0.00
2026-06-04T11:00:00+00:00,12.7,100.0,0.00
2026-06-04T12:00:00+00:00,13.0,99.0,0.00
2026-06-04T13:00:00+00:00,13.4,96.0,0.00
2026-06-04T14:00:00+00:00,14.2,93.0,0.00
2026-06-04T15:00:00+00:00,15.2,86.0,0.00
2026-06-04T16:00:00+00:00,16.2,80.0,0.00
2026-06-04T17:00:00+00:00,17.1,75.0,0.00
2026-06-04T18:00:00+00:00,17.7,72.0,0.00
2026-06-04T19:00:00+00:00,17.3,74.0,0.00
2026-06-04T20:00:00+00:00,15.7,85.0,0.00
2026-06-04T21:00:00+00:00,13.7,90.0,0.00
2026-06-04T22:00:00+00:00,13.2,92.0,0.00
2026-06-04T23:00:00+00:00,12.7,94.0,0.00
2026-06-05T00:00:00+00:00,12.0,95.0,0.00
2026-06-05T01:00:00+00:00,11.8,95.0,0.00
2026-06-05T02:00:00+00:00,11.6,95.0,0.00
2026-06-05T03:00:00+00:00,11.8,94.0,0.00
2026-06-05T04:00:00+00:00,12.2,94.0,0.00
2026-06-05T05:00:00+00:00,11.9,96.0,0.00
2026-06-05T06:00:00+00:00,12.3,97.0,0.00
2026-06-05T07:00:00+00:00,12.7,98.0,0.00
2026-06-05T08:00:00+00:00,12.8,98.0,0.00
2026-06-05T09:00:00+00:00,12.7,99.0,0.00
2026-06-05T10:00:00+00:00,12.5,99.0,0.00
2026-06-05T11:00:00+00:00,12.2,99.0,0.00
2026-06-05T12:00:00+00:00,12.6,98.0,0.00
2026-06-05T13:00:00+00:00,14.5,95.0,0.00
2026-06-05T14:00:00+00:00,16.3,90.0,0.00
2026-06-05T15:00:00+00:00,17.9,86.0,0.00
2026-06-05T16:00:00+00:00,18.9,74.0,0.00
2026-06-05T17:00:00+00:00,18.7,76.0,0.10
2026-06-05T18:00:00+00:00,18.4,80.0,0.20
2026-06-05T19:00:00+00:00,18.2,79.0,0.10
2026-06-05T20:00:00+00:00,16.5,87.0,0.00
2026-06-05T21:00:00+00:00,14.4,96.0,0.00
2026-06-05T22:00:00+00:00,14.4,96.0,0.00
2026-06-05T23:00:00+00:00,14.1,99.0,0.50
2026-06-06T00:00:00+00:00,13.3,99.0,0.00
2026-06-06T01:00:00+00:00,13.3,97.0,0.00
2026-06-06T02:00:00+00:00,12.9,94.0,0.70
2026-06-06T03:00:00+00:00,12.9,95.0,0.40
2026-06-06T04:00:00+00:00,12.8,94.0,0.00
2026-06-06T05:00:00+00:00,12.1,94.0,0.00
2026-06-06T06:00:00+00:00,11.3,96.0,0.00
2026-06-06T07:00:00+00:00,11.8,98.0,0.00
2026-06-06T08:00:00+00:00,11.6,97.0,0.00
2026-06-06T09:00:00+00:00,11.1,98.0,0.00
2026-06-06T10:00:00+00:00,11.1,98.0,0.00
2026-06-06T11:00:00+00:00,11.4,99.0,0.00
2026-06-06T12:00:00+00:00,12.8,99.0,0.00
2026-06-06T13:00:00+00:00,13.7,98.0,0.00
2026-06-06T14:00:00+00:00,15.0,94.0,0.00
2026-06-06T15:00:00+00:00,16.8,84.0,0.00
2026-06-06T16:00:00+00:00,17.7,76.0,0.00
2026-06-06T17:00:00+00:00,18.5,69.0,0.00
2026-06-06T18:00:00+00:00,18.7,68.0,0.00
2026-06-06T19:00:00+00:00,18.3,71.0,0.00
2026-06-06T20:00:00+00:00,16.6,82.0,0.00
2026-06-06T21:00:00+00:00,14.2,94.0,0.00
2026-06-06T22:00:00+00:00,13.3,99.0,0.00
2026-06-06T23:00:00+00:00,12.5,100.0,0.00
2026-06-07T00:00:00+00:00,12.0,100.0,0.00
2026-06-07T01:00:00+00:00,12.6,99.0,0.00
2026-06-07T02:00:00+00:00,12.8,99.0,0.00
2026-06-07T03:00:00+00:00,12.9,98.0,0.00
2026-06-07T04:00:00+00:00,13.2,98.0,0.00
2026-06-07T05:00:00+00:00,13.2,99.0,0.00
2026-06-07T06:00:00+00:00,13.3,100.0,0.00
2026-06-07T07:00:00+00:00,13.3,100.0,0.00
2026-06-07T08:00:00+00:00,13.3,100.0,0.00
2026-06-07T09:00:00+00:00,13.2,100.0,0.00
2026-06-07T10:00:00+00:00,13.2,100.0,0.00
2026-06-07T11:00:00+00:00,13.1,100.0,0.00
2026-06-07T12:00:00+00:00,12.9,99.0,0.00
2026-06-07T13:00:00+00:00,13.1,97.0,0.00
2026-06-07T14:00:00+00:00,13.3,96.0,0.10
2026-06-07T15:00:00+00:00,13.9,91.0,0.10
2026-06-07T16:00:00+00:00,13.9,87.0,0.00
2026-06-07T17:00:00+00:00,14.1,84.0,0.00
2026-06-07T18:00:00+00:00,14.6,81.0,0.00
2026-06-07T19:00:00+00:00,14.1,83.0,0.00
2026-06-07T20:00:00+00:00,13.4,87.0,0.00
2026-06-07T21:00:00+00:00,12.7,89.0,0.00
2026-06-07T22:00:00+00:00,12.2,88.0,0.00
2026-06-07T23:00:00+00:00,11.8,90.0,0.00
2026-06-08T00:00:00+00:00,11.2,92.0,0.00
2026-06-08T01:00:00+00:00,10.8,94.0,0.00
2026-06-08T02:00:00+00:00,9.8,99.0,0.00
2026-06-08T03:00:00+00:00,9.6,99.0,0.00
2026-06-08T04:00:00+00:00,9.5,99.0,0.00
2026-06-08T05:00:00+00:00,9.4,99.0,0.00
2026-06-08T06:00:00+00:00,9.8,100.0,0.00
2026-06-08T07:00:00+00:00,9.7,100.0,0.00
2026-06-08T08:00:00+00:00,9.5,100.0,0.00
2026-06-08T09:00:00+00:00,9.5,100.0,0.00
2026-06-08T10:00:00+00:00,9.5,99.0,0.00
2026-06-08T11:00:00+00:00,9.3,99.0,0.00
2026-06-08T12:00:00+00:00,10.0,98.0,0.00
2026-06-08T13:00:00+00:00,11.6,91.0,0.00
2026-06-08T14:00:00+00:00,12.5,83.0,0.00
2026-06-08T15:00:00+00:00,13.2,76.0,0.00
2026-06-08T16:00:00+00:00,14.0,68.0,0.00
2026-06-08T17:00:00+00:00,14.6,64.0,0.00
2026-06-08T18:00:00+00:00,14.1,70.0,0.00
2026-06-08T19:00:00+00:00,13.7,74.0,0.00
2026-06-08T20:00:00+00:00,12.7,83.0,0.00
2026-06-08T21:00:00+00:00,11.9,89.0,0.00
2026-06-08T22:00:00+00:00,11.4,94.0,0.00
2026-06-08T23:00:00+00:00,11.0,99.0,0.00
2026-06-09T00:00:00+00:00,10.3,100.0,0.00
2026-06-09T01:00:00+00:00,10.7,100.0,0.00
2026-06-09T02:00:00+00:00,10.7,99.0,0.00
2026-06-09T03:00:00+00:00,10.7,99.0,0.00
2026-06-09T04:00:00+00:00,10.7,99.0,0.00
2026-06-09T05:00:00+00:00,10.6,96.0,0.00
2026-06-09T06:00:00+00:00,8.8,100.0,0.00
2026-06-09T07:00:00+00:00,8.4,99.0,0.00
2026-06-09T08:00:00+00:00,8.3,97.0,0.00
2026-06-09T09:00:00+00:00,8.1,99.0,0.00
2026-06-09T10:00:00+00:00,7.9,100.0,0.00
2026-06-09T11:00:00+00:00,8.2,99.0,0.00
2026-06-09T12:00:00+00:00,9.4,97.0,0.00
2026-06-09T13:00:00+00:00,9.7,96.0,0.00
2026-06-09T14:00:00+00:00,11.1,87.0,0.00
2026-06-09T15:00:00+00:00,12.3,78.0,0.00
2026-06-09T16:00:00+00:00,13.6,68.0,0.00
2026-06-09T17:00:00+00:00,14.4,60.0,0.00
2026-06-09T18:00:00+00:00,14.1,61.0,0.00
2026-06-09T19:00:00+00:00,13.6,64.0,0.00
2026-06-09T20:00:00+00:00,12.2,72.0,0.00
2026-06-09T21:00:00+00:00,9.2,86.0,0.00
2026-06-09T22:00:00+00:00,8.3,89.0,0.00
2026-06-09T23:00:00+00:00,7.7,91.0,0.00
2026-06-10T00:00:00+00:00,6.6,96.0,0.00
2026-06-10T01:00:00+00:00,6.4,96.0,0.00
2026-06-10T02:00:00+00:00,6.3,97.0,0.00
2026-06-10T03:00:00+00:00,6.2,97.0,0.00
2026-06-10T04:00:00+00:00,6.1,98.0,0.00
